??????????,AAA ??:??,??????????,??????????????????(??88.73%),?????,??????,5/10,??,"???????????,??1??2??????,??????5??,????????;???????741??,??17?6???????578??;??????????,???????????????GDP??????,?????????,???????????",??,6292.4,720.6,50.37%,???-???,???
???????????????,AA+ ??:??,?????????????????,??????(??100%),?????,??????,5/10,??,"????????????????,?????????, ????????????????????(?)?????????????????????????????????????
?????????,????????????????,???????,",??,1737,104.57,446.57%,???-???-???,???
????(??)??????,AA ??:??,????????????,??????????????????(??65.6%),??,??????,5/10,??,-,??,8349.86,684.7,612.45%,???-???,???
?????????????,AAA ??:??,???????????????,??????????(??100%),?????,??????,5/10,??,"?????????????????????,?????????????????????,??GDP????????GDP?????????????????????????,???????????????,?????????,??????????????????????????????????,?????????????,????????????????????,????????????????????????,????????????????????,?????????,?????,??????,???????????,??????????",??,9860.94,665.85,61.35%,???????-??????,???????
??????????????,AA+ ??:??,???????????????,??????????????(??100%),??????,??????,5/10,??,"????????????????,???????,???????????????????,????????,?????????????;?????????????????????????????????????,??????,???????(19?3??61%),????90???,?????????????????????,????,???????,???????",??,1901.48,181.17,93.03%,???????-???,???
????????????,AA+ ??:??,?????????????????,??????????????????(??100%),?????,??????,5/10,??,"???????????,???????????,????????????????,??????????????????;??????????,???????????????????????????,??????????????????,????????????,??????????,??????????,???????;????????16?????,???????;????????????,2020????????,??????????",??,4791.41,754.5,86.03%,???-???,???
?????????????????,AA+ ??:??,??????????,???????????????(??100%),?????,??????,5/10,??,"????????????,?????????????????,????????????,2018?????157?,???????116?,????(8?,????????????)?????500??
????????????????????,???????????,??????,?????????,??????;???????????????,???????,????????????????,??2019?3??,?????67.33%,???????????,????????????????????",??,907.38,92.35,438.1%,???-???-???,???
???????????,AA ??:??,?????????????????,?????????????(??100%),?????,??????,5/10,??,-,??,4100.2,392.6,289.89%,???-???,???
?????????????,AA+ ??:??,??????????,??????????????????(??100%),?????,??????,5/10,??,"?????????,???????????(?????),??????????????????,?????????????,???????????;???2017???????143?,???????95.6?,????????111.56?,18?6??2???????(?????????)??????232??
???????????????????,??????????,??????????????????????????????,??????????????????????????,??????????,???????(18?9??50%)????????,?????????????",??,1317.2,153.1,268.97%,???-???,???
???????????????,AA ??:??,???????????????,??????????????????(??87%),?????,??????,5/10,??,"????????????,???????????,??????????????3???????,????????????????,?????????????????19?3??,?????????????????????,???????,???????????????,???????19?3???????252?,???52.6%,????????43.09%,??????,???????",??,2353.72,107.64,220.65%,???-???,???
???????????????,AA ??:??,??????????????,??????????????????(??100%),????,??????,5/10,??,-,??,3092.18,136.14,-,???-???,???
???????????????,AA ??:??,???????????????,??????????????????????(??100%),?????,??????,5/10,??,-,??,584.6,62.14,25.43%,???-????,???
?????????????,AA+ ??:??,???????????,??????????????????(??100%),?????,??????,5/10,??,"?????????,?????????16??????5,2018?GDP 1801.8?,??????199.3??????????????????,???????,18??“??????/??????”???264%???????????,??????????,???????????????????????,???????(19?3??32.93%),???????????,???????,???????????????,????????",??,1801.8,199.3,263.77%,???-???,???
?????????????,AA ??:??,???????????????,??????(??100%),?????,??????,5/10,??,"?????????????????????????????????????,?????????????????????????,????????,???????????????????????????2018???????GDP 2353.72??,????7.50%,??????????107.64??,????6.83%,???????????11.23:51.27:35.5???11.6:52.6 :35.8,????????????11.7%?2018?????????6.30??,????10.90%,???????????????,????56.11%????????1.56%,??????,??????2.44??,???1.14??,?????????????2018??,?????203.27??,????7.94%,??????????????????????75.71%,????????46.37??,????????????????67.09??,????24.70%,???????,?????79.62%????????26.09??,???????,???82.24%?????????????5.22?2.61,????????,??????33.00%,?????????????????33.78??,????????????????,??????????,??????,???????????????,?????????,????????????????????",??,2353.72,107.64,220.65%,???-???,???
???????????????,AA+ ??:??,???????????????,?????????(??100%),?????,??????,5/10,??,"?????????????????????????????,????????????????,???????????,????????,18?GDP?945??????????????????????? ???????????????????????????????,?????????????2018?6??,?????????????????????????????????,????????????????,???????????????,??????,2019???19.5??????,???????",??,948.73,89,327.03%,???-???-???,???
??????????????,AA+ ??:??,???????????????,?????????????????????(??99.93%),??,??????,5/10,??,"???????,???????,????,18?GDP 2163.6????????????,????????????????,????????,???????????????????????,18?????65%,??????,?????????,????????,??????,???????",??,2135.94,251.4,365.52%,???-???-???,???
????????????????,AA+ ??:??,????????????,???????????????(??100%),?????,??????,5/10,??,"??????????????,?????????????,??????????????????2016???????????????????????????????????????????2017?6??,???????????,????????????????,????????????????,?????????????????????????????????,???????",??,6300.05,384.4,160.08%,????-????,???
????????????,AA+ ??:??,????????????,??????(??100%),?????,??????,5/10,??,"????????????????,???????????,2016??????????66.32?????????????????,?????,??????????????????????,??????,????????????",??,14806.45,1726.8,401.54%,???,??
?????????????,AA+ ??:??,?????????????????,??????(??100%),?????,??????,5/10,??,-,??,1713.28,120,403.56%,???-???-???,???
????????????????,AA+ ??:??,?????????????????,??????????????????(??100%),?????,??????,5/10,??,"??????????????????,??????,??????,2018???????104.08?,???????60.19?,??????24?,2018?????????52.49?,????(???)????111??
?????????????????????,???????????(?????????????????)?????,??????????????,?????????????????,??????????;????????,??????????????????,???????????????,19?3?????56%?",??,1134,104.08,101.13%,????????-?????-???????,????????
???????????????,AA+ ??:??,??????????,???????(??100%),???????????,??????,5/10,??,"?????????????????,??????5A??????????????,???????????????????????????,?????????,???????2018??????????????????????,??????????????????????????,?????3-5%??????,?????????????,?????????",??,5466.17,340,483.05%,???-???,???
?????????????,AA+ ??:??,????????????,???????????????(??100%),?????,??????,5/10,??,"?????????????,??????????????????,?????????????????????????????????????????2018??????????,????????3411.01??,???????,?????8.3%;??????143.89??,????5.4%;???????285.5???2018?,??????51.37??,?????13.63??,??36.10%,????????????????????;????????20.75%,????,??????26.90%??????????,??????????????;???????????,?????????????????????????,??????,?????????????????????,????????,??????????56.56%,?????????????????,???????????76.34%,????????????,?????93.86%,?????????????,???????????????,??????,????????????,???????????????????",??,3411.01,143.9,537.18%,???-???,???
???????????????,AA+ ??:??,???????????????,??????(??100%),?????,??????,5/10,??,"???????GDP??????,??????????(18?????????????),??????,?????????????????,????????????,??18?3??????????????200?,?????19?3???????806.97?,???48.65%,????281.55?,????95.3?,????????,???????????",??,3394.2,166.8,541.87%,???-???,???
?????????????,AA+ ??:??,??????????,??????????????????(??100%),?????,??????,5/10,??,"??????????,???????????????????,??????????2017?????????252.01?,???????202.78?,???????510.21?,7???????????727.60?,?????????

     ?????????????,?????????,?????????????????????????????????????????????????2018?3??,?????????????????,????????????????,??2018?9??,????????,??????????????????????",??,3046.03,161.35,427.27%,???-???,???
????????????,AA+ ??:??,???????????????,??????????????????(??100%),?????,??????,5/10,??,"???????,?????,??????????,???????????,16??????????,17?18?????;???2018?GDP 1286.41?,??????92.94?,???????81.93?,18??????????295.3?,18?9??2?????(?????????)??????564??
??????????,???????,?????,?????????????(??+??)??????,????????;?????????,?????;???????,??????(18?9?????66%),??????40%??????(???2?)????????????????",??,1286.41,92.95,431.72%,???-???,???
?????????????,AA+ ??:??,?????????????????,??????????????(??100%),?????,??????,5/10,??,"?????????????,?????????,????????????????????,??2016??,??????????????????????????,???????????????????,???????,??????????",??,1225.25,87.37,773.16%,???-???-???,???
????????????????,AA+ ??:??,????????????,??????????????(??100%),???????????,??????,5/10,??,"???????????????????,??????,??????????????????????????????????????????,??????????????;???????????????????????,???,???????????,??????????,???????,2018?9?????51%???????????,??????????????(?????????),?????????????",??,15342.77,1424.2,408.79%,???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
?????????????,AA+ ??:??,?????????????????,???????(??100%),?????,??????,5/10,??,"?????????????,???????????????,????????????????????????????,??????,????????,???????????????????, 2018????????????????????28.28??????????????,2018??GDP1509.3??,???????????,????????100.04??,???????123.5??,????????115.38??,??????,???????????????????????????????????????,??????????2018?????7.51??,??????,???????????????,??????????,????????,??????,???????????,??????????????????????????????(?????????)??,?????????????????????,????????????????????????,????????,????????,?????????????,??????????,??????,??????????,??????????????????",??,1509.3,100.04,114.19%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
?????????????,AA ??:??,???????????????,??????????????????(??100%),?????,??????,5/10,??,-,??,3632.7,315.2,46.02%,???-???,???
???????????(??)????,AA ??:??,?????????????????,??????????(??99.03%),?????,??????,5/10,??,-,??,3789.45,411.34,441.7%,???-???,???
??????????????,AA+ ??:??,???????????????,????????????????(??100%),?????,??????,5/10,??,-,??,3875,387.9,234.64%,???-???-???,???
???????????????,AA+ ??:??,???????????,??????????????????(??100%),?????,??????,5/10,??,"?????????,?????,17?GDP 4388.22?,??????382.25?,????912.2?,?????????691.6?,??????????1037.8???????????????????????
?????????????????,?????,??????,?????,????????????,???????,18?9????56%?18?9??,????49?,????23%,????????",??,4874.7,431.18,218.73%,???-???,???
?????????????,AA+ ??:??,??????????????,???????????(??97%),?????,??????,5/10,??,-,??,1713.28,120,403.56%,???-???-???,???
?????????????,AA+ ??:??,????????????,?????????????????(??100%),?????,??????,5/10,??,"??????,???????????????????????????????????????????????????????????,??????????????????????????,??18?3??,???????????,??????,???????????????????,????????????????????,??????",??,3601.25,247.3,836.65%,???-???,???
???????????????,AA+ ??:??,????????????,????????????????(??80.52%),?????,??????,5/10,??,-,??,4064.18,237.23,376.56%,???-???,???
??????????????,AA+ ??:??,??????????,??????????????(??100%),?????,??????,5/10,??,"??????????????,???????????????????,????????????????????????,??????????,??????????????????????????????????,????????????????????????????????????????????2018?,????????????????,???????;??????????????,??????????,???????,??????????????????,???????????2018???????0.65??,??????????,???????????????????,??????????????????????????????????????????,????????????,????????????????????,?????????????????????????????,??????,??????2019????????,????????????,????????,??????????,????????? ????,??????????,??????????,?????????,??????????,???????????????????",??,2300,0,-,???-???-????,???????
???????????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,5/10,??,-,??,6006.16,514.8,320.58%,???-???,???
?????????????,AA ??:??,?????????????????,??????????????????(??100%),?????,??????,5/10,??,"???????2???????,?????????,???????????????????,??????????,?????????????????????19?1??????179?,???57.72%,??????????????????,?????????????????,??????,???????,???????,???????",??,3008.39,121.83,82.69%,???-???,???
?????????????,AA ??:??,??????????,???????????(??92.5%),?????,??????,5/10,??,"?????????????????,?????????????????????????????????????????????????????????????????????????????????,?????????????,????????????,??????????18???????445?,???41%,?????????????,????????????,????????????,???????,??????,????,?????",??,2035.2,139.24,178.13%,???-???,???
????????????,AA ??:??,????????????,?????????????????(??50.16%),?????,??????,5/10,??,"??????????????????????????,???????????????????,???????????,????????,???????????????,????????????;????,??????????????????,17???????????,???????????,19?3?????55.15%,??????,???????????????????,????????",??,6156.78,569.8,172.63%,???-???,???
